iter	PRAUC	Logloss
1711	0.9999910032	0.001234000217
1712	0.9999910032	0.001234000217
1713	0.9999910032	0.001234000217
1714	0.9999910032	0.001234000217
1715	0.9999910032	0.001233998683
1716	0.9999910032	0.001233987782
1717	0.9999910032	0.001233987782
1718	0.9999910032	0.001233987782
1719	0.9999910032	0.001233987782
1720	0.9999910032	0.001233987782
1721	0.9999910032	0.001233987782
1722	0.9999910032	0.001233986752
1723	0.9999910032	0.00123398454
1724	0.9999910032	0.00123398454
1725	0.9999910032	0.0012339821
1726	0.9999910032	0.001233979919
1727	0.9999910032	0.001233974488
1728	0.9999910032	0.001233974488
1729	0.9999910032	0.001233974488
1730	0.9999910032	0.001233968799
1731	0.9999910032	0.001233966272
1732	0.9999910032	0.001233966272
1733	0.9999910032	0.001233966272
1734	0.9999910032	0.001233966272
1735	0.9999910032	0.001233966272
1736	0.9999910032	0.001233966272
1737	0.9999910032	0.001233966272
1738	0.9999910032	0.001233966272
1739	0.9999910032	0.001233963833
1740	0.9999910032	0.001233963833
1741	0.9999910032	0.001233961394
1742	0.9999910032	0.001233961394
1743	0.9999910032	0.001233961394
1744	0.9999910032	0.001233961394
1745	0.9999910032	0.001233961394
1746	0.9999910032	0.001233961394
1747	0.9999910032	0.001233961394
1748	0.9999910032	0.001233961394
1749	0.9999910032	0.001233961394
1750	0.9999910032	0.001233961394
1751	0.9999910032	0.001233961394
1752	0.9999910032	0.001233961394
1753	0.9999910032	0.001233961394
1754	0.9999910032	0.001233961394
1755	0.9999910032	0.001233959029
1756	0.9999910032	0.001233959029
1757	0.9999910032	0.001233958
1758	0.9999910032	0.001233955562
1759	0.9999910032	0.001233953352
1760	0.9999910032	0.001233951142
1761	0.9999910032	0.001233951142
1762	0.9999910032	0.001233948933
1763	0.9999910032	0.001233947963
1764	0.9999910032	0.001233947963
1765	0.9999910032	0.001233947963
1766	0.9999910032	0.001233946455
1767	0.9999910032	0.001233945601
1768	0.9999910032	0.001233944382
1769	0.9999910032	0.001233943528
1770	0.9999910032	0.001233938477
1771	0.9999910032	0.001233936625
1772	0.9999910032	0.001233935597
1773	0.9999910032	0.001233933389
1774	0.9999910032	0.001233931211
1775	0.9999910032	0.001233931211
1776	0.9999910032	0.001233929187
1777	0.9999910032	0.001233929187
1778	0.9999910032	0.00123392698
1779	0.9999910032	0.001233924774
1780	0.9999910032	0.001233922923
1781	0.9999910032	0.001233920717
1782	0.9999910032	0.001233919172
1783	0.9999910032	0.001233916967
1784	0.9999910032	0.001233916967
1785	0.9999910032	0.001233916967
1786	0.9999910032	0.001233911408
1787	0.9999910032	0.00123391038
1788	0.9999910032	0.00123391038
1789	0.9999910032	0.00123391038
1790	0.9999910032	0.00123391038
1791	0.9999910032	0.001233899485
1792	0.9999910032	0.001233897634
1793	0.9999910032	0.001233897634
1794	0.9999910032	0.001233897634
1795	0.9999910032	0.00123389543
1796	0.9999910032	0.00123389543
1797	0.9999910032	0.00123389543
1798	0.9999910032	0.00123389543
1799	0.9999910032	0.00123389543
1800	0.9999910032	0.00123389543
1801	0.9999910032	0.00123389543
1802	0.9999910032	0.00123389543
1803	0.9999910032	0.00123389543
1804	0.9999910032	0.00123389543
1805	0.9999910032	0.00123389543
1806	0.9999910032	0.00123389543
1807	0.9999910032	0.00123389543
1808	0.9999910032	0.00123389543
1809	0.9999910032	0.00123389543
1810	0.9999910032	0.00123389543
1811	0.9999910032	0.00123389543
1812	0.9999910032	0.00123389543
1813	0.9999910032	0.001233884539
1814	0.9999910032	0.001233882335
1815	0.9999910032	0.001233882335
1816	0.9999910032	0.001233882335
1817	0.9999910032	0.001233879364
1818	0.9999910032	0.001233879364
1819	0.9999910032	0.001233873806
1820	0.9999910032	0.001233873806
1821	0.9999910032	0.001233872705
1822	0.9999910032	0.001233872705
1823	0.9999910032	0.001233872705
1824	0.9999910032	0.001233872705
1825	0.9999910032	0.001233872705
1826	0.9999910032	0.001233872705
1827	0.9999910032	0.001233871567
1828	0.9999910032	0.001233871567
1829	0.9999910032	0.001233870465
1830	0.9999910032	0.001233868762
1831	0.9999910032	0.001233867661
1832	0.9999910032	0.001233867661
1833	0.9999910032	0.001233867661
1834	0.9999910032	0.00123386656
1835	0.9999910032	0.00123386656
1836	0.9999910032	0.00123386656
1837	0.9999910032	0.001233865459
1838	0.9999910032	0.001233863609
1839	0.9999910032	0.001233863609
1840	0.9999910032	0.001233863609
1841	0.9999910032	0.001233863609
1842	0.9999910032	0.001233863609
1843	0.9999910032	0.001233852722
1844	0.9999910032	0.001233852722
1845	0.9999910032	0.001233841839
1846	0.9999910032	0.001233841839
1847	0.9999910032	0.001233840738
1848	0.9999910032	0.001233839638
1849	0.9999910032	0.001233837116
1850	0.9999910032	0.001233837116
1851	0.9999910032	0.001233837116
1852	0.9999910032	0.001233837116
1853	0.9999910032	0.001233837116
1854	0.9999910032	0.001233826237
1855	0.9999910032	0.001233826237
1856	0.9999910032	0.001233826237
1857	0.9999910032	0.001233825136
1858	0.9999910032	0.001233824036
1859	0.9999910032	0.001233822936
1860	0.9999910032	0.001233822936
1861	0.9999910032	0.001233822936
1862	0.9999910032	0.001233822936
1863	0.9999910032	0.001233822936
1864	0.9999910032	0.001233822936
1865	0.9999910032	0.001233818898
1866	0.9999910032	0.001233818898
1867	0.9999910032	0.001233816843
1868	0.9999910032	0.001233814994
1869	0.9999910032	0.001233812561
1870	0.9999910032	0.001233811462
1871	0.9999910032	0.001233810362
1872	0.9999910032	0.001233809263
1873	0.9999910032	0.001233808492
1874	0.9999910032	0.001233807393
1875	0.9999910032	0.00123380585
1876	0.9999910032	0.00123380585
1877	0.9999910032	0.00123380585
1878	0.9999910032	0.001233794737
1879	0.9999910032	0.001233793638
1880	0.9999910032	0.001233793638
1881	0.9999910032	0.001233791206
1882	0.9999910032	0.001233791206
1883	0.9999910032	0.001233791206
1884	0.9999910032	0.001233791206
1885	0.9999910032	0.001233791206
1886	0.9999910032	0.001233790107
1887	0.9999910032	0.001233790107
1888	0.9999910032	0.001233790107
1889	0.9999910032	0.001233789008
1890	0.9999910032	0.00123378731
1891	0.9999910032	0.001233786212
1892	0.9999910032	0.001233786212
1893	0.9999910032	0.001233785114
1894	0.9999910032	0.001233784343
1895	0.9999910032	0.001233783244
1896	0.9999910032	0.001233783244
1897	0.9999910032	0.001233780813
1898	0.9999910032	0.001233780813
1899	0.9999910032	0.001233780813
1900	0.9999910032	0.001233780042
1901	0.9999910032	0.001233778944
1902	0.9999910032	0.001233778944
1903	0.9999910032	0.001233778944
1904	0.9999910032	0.001233777847
1905	0.9999910032	0.001233777847
1906	0.9999910032	0.001233777847
1907	0.9999910032	0.001233777362
1908	0.9999910032	0.001233777362
1909	0.9999910032	0.001233777362
1910	0.9999910032	0.001233776264
1911	0.9999910032	0.001233776264
1912	0.9999910032	0.001233765389
1913	0.9999910032	0.001233764291
1914	0.9999910032	0.001233758737
1915	0.9999910032	0.001233757639
1916	0.9999910032	0.001233756335
1917	0.9999910032	0.001233756335
1918	0.9999910032	0.001233755237
1919	0.9999910032	0.001233752807
1920	0.9999910032	0.001233752807
1921	0.9999910032	0.00123375171
1922	0.9999910032	0.00123375171
1923	0.9999910032	0.00123375171
1924	0.9999910032	0.001233746156
1925	0.9999910032	0.00123374177
1926	0.9999910032	0.00123374177
1927	0.9999910032	0.001233740673
1928	0.9999910032	0.001233739577
1929	0.9999910032	0.001233739577
1930	0.9999910032	0.001233739577
1931	0.9999910032	0.001233739577
1932	0.9999910032	0.001233739577
1933	0.9999910032	0.001233739577
1934	0.9999910032	0.001233739577
1935	0.9999910032	0.001233739577
1936	0.9999910032	0.001233739577
1937	0.9999910032	0.001233737732
1938	0.9999910032	0.001233736636
1939	0.9999910032	0.001233735961
1940	0.9999910032	0.001233734865
1941	0.9999910032	0.00123373302
1942	0.9999910032	0.001233729331
1943	0.9999910032	0.001233729331
1944	0.9999910032	0.001233729331
1945	0.9999910032	0.001233729331
1946	0.9999910032	0.001233729331
1947	0.9999910032	0.001233727395
1948	0.9999910032	0.001233727395
1949	0.9999910032	0.001233727395
1950	0.9999910032	0.001233727395
1951	0.9999910032	0.001233727395
1952	0.9999910032	0.001233727395
1953	0.9999910032	0.001233727395
1954	0.9999910032	0.001233726632
1955	0.9999910032	0.001233725537
1956	0.9999910032	0.001233724442
1957	0.9999910032	0.001233722598
1958	0.9999910032	0.001233722598
1959	0.9999910032	0.001233721503
1960	0.9999910032	0.001233720408
1961	0.9999910032	0.001233720408
1962	0.9999910032	0.001233719194
1963	0.9999910032	0.001233719194
1964	0.9999910032	0.001233719194
1965	0.9999910032	0.001233719194
1966	0.9999910032	0.001233719194
1967	0.9999910032	0.001233719194
1968	0.9999910032	0.001233719194
1969	0.9999910032	0.001233719194
1970	0.9999910032	0.001233719194
1971	0.9999910032	0.001233719194
1972	0.9999910032	0.001233719194
1973	0.9999910032	0.001233719194
1974	0.9999910032	0.001233718431
1975	0.9999910032	0.001233718431
1976	0.9999910032	0.001233674957
1977	0.9999910032	0.001233674195
1978	0.9999910032	0.0012336731
1979	0.9999910032	0.0012336731
1980	0.9999910032	0.0012336731
1981	0.9999910032	0.0012336731
1982	0.9999910032	0.0012336731
1983	0.9999910032	0.0012336731
1984	0.9999910032	0.0012336731
1985	0.9999910032	0.0012336731
1986	0.9999910032	0.001233672337
1987	0.9999910032	0.00123367179
1988	0.9999910032	0.001233670696
1989	0.9999910032	0.001233670696
1990	0.9999910032	0.001233670696
1991	0.9999910032	0.00123365984
1992	0.9999910032	0.001233658873
1993	0.9999910032	0.001233658873
1994	0.9999910032	0.001233657779
1995	0.9999910032	0.001233657232
1996	0.9999910032	0.001233657232
1997	0.9999910032	0.001233655843
1998	0.9999910032	0.001233655843
1999	0.9999910032	0.001233655843
